genes	state
80146	0.146067416
196883	0.134831461
56895	0.134831461
10768	0.134831461
427	0.134831461
118881	0.134831461
29926	0.134831461
3037	0.134831461
3420	0.134831461
3707	0.134831461
3939	0.134831461
4191	0.134831461
7841	0.134831461
4694	0.134831461
4708	0.134831461
4720	0.134831461
4830	0.134831461
8974	0.134831461
55361	0.134831461
200576	0.134831461
5372	0.134831461
6584	0.134831461
6520	0.134831461
8501	0.134831461
6888	0.134831461
7351	0.134831461
7385	0.134831461
8876	0.134831461
64132	0.134831461
43	0.123595506
51	0.123595506
84532	0.123595506
10554	0.123595506
435	0.123595506
56913	0.123595506
10423	0.123595506
79901	0.123595506
160851	0.123595506
2629	0.123595506
9380	0.123595506
10870	0.123595506
3635	0.123595506
2531	0.123595506
4259	0.123595506
4704	0.123595506
4722	0.123595506
25796	0.123595506
128869	0.123595506
8394	0.123595506
5331	0.123595506
113026	0.123595506
5740	0.123595506
6581	0.123595506
9517	0.123595506
7083	0.123595506
32	0.112359551
35	0.112359551
2180	0.112359551
280	0.112359551
290	0.112359551
9469	0.112359551
51004	0.112359551
1717	0.112359551
1632	0.112359551
10919	0.112359551
55500	0.112359551
2519	0.112359551
2937	0.112359551
84264	0.112359551
3145	0.112359551
3712	0.112359551
57134	0.112359551
4122	0.112359551
4833	0.112359551
55229	0.112359551
5138	0.112359551
5230	0.112359551
5290	0.112359551
5293	0.112359551
5335	0.112359551
5338	0.112359551
81490	0.112359551
29920	0.112359551
8879	0.112359551
6448	0.112359551
6509	0.112359551
8402	0.112359551
10165	0.112359551
292	0.112359551
10568	0.112359551
347734	0.112359551
206358	0.112359551
8871	0.112359551
7108	0.112359551
51522	0.112359551
91373	0.112359551
83549	0.112359551
7360	0.112359551
19	0.101123596
39	0.101123596
128	0.101123596
204	0.101123596
79053	0.101123596
276	0.101123596
51529	0.101123596
8639	0.101123596
471	0.101123596
515	0.101123596
518	0.101123596
126792	0.101123596
10331	0.101123596
11041	0.101123596
2517	0.101123596
2530	0.101123596
2639	0.101123596
2720	0.101123596
8443	0.101123596
3156	0.101123596
3157	0.101123596
80270	0.101123596
3631	0.101123596
4126	0.101123596
80235	0.101123596
5295	0.101123596
8398	0.101123596
51196	0.101123596
6391	0.101123596
10993	0.101123596
11000	0.101123596
10999	0.101123596
2542	0.101123596
23315	0.101123596
6646	0.101123596
28972	0.101123596
7263	0.101123596
29796	0.101123596
7388	0.101123596
1349	0.08988764
1371	0.08988764
54675	0.08988764
51380	0.08988764
1629	0.08988764
1635	0.08988764
50506	0.08988764
79813	0.08988764
2618	0.08988764
8833	0.08988764
3028	0.08988764
51478	0.08988764
3658	0.08988764
4047	0.08988764
26002	0.08988764
54187	0.08988764
4729	0.08988764
29922	0.08988764
4846	0.08988764
5141	0.08988764
54872	0.08988764
10654	0.08988764
5498	0.08988764
10935	0.08988764
6185	0.08988764
22928	0.08988764
788	0.08988764
11182	0.08988764
9497	0.08988764
6548	0.08988764
6578	0.08988764
30815	0.08988764
10057	0.078651685
191	0.078651685
220	0.078651685
219	0.078651685
4329	0.078651685
501	0.078651685
279	0.078651685
26	0.078651685
10380	0.078651685
23632	0.078651685
22856	0.078651685
9167	0.078651685
1545	0.078651685
1603	0.078651685
2137	0.078651685
80308	0.078651685
2589	0.078651685
2739	0.078651685
9653	0.078651685
4124	0.078651685
4190	0.078651685
4249	0.078651685
23417	0.078651685
25902	0.078651685
4695	0.078651685
4698	0.078651685
4706	0.078651685
4758	0.078651685
4953	0.078651685
26873	0.078651685
51526	0.078651685
80025	0.078651685
5091	0.078651685
23556	0.078651685
5337	0.078651685
5742	0.078651685
9869	0.078651685
6558	0.078651685
6560	0.078651685
8604	0.078651685
115286	0.078651685
115019	0.078651685
9197	0.078651685
11046	0.078651685
81539	0.078651685
8884	0.078651685
11309	0.078651685
28232	0.078651685
6611	0.078651685
8802	0.078651685
10157	0.06741573
34	0.06741573
159	0.06741573
178	0.06741573
56894	0.06741573
278	0.06741573
11285	0.06741573
55349	0.06741573
51727	0.06741573
10229	0.06741573
1571	0.06741573
8560	0.06741573
1786	0.06741573
8813	0.06741573
8818	0.06741573
1808	0.06741573
2131	0.06741573
2730	0.06741573
2936	0.06741573
9394	0.06741573
3419	0.06741573
3614	0.06741573
3633	0.06741573
64087	0.06741573
8897	0.06741573
4712	0.06741573
5151	0.06741573
5210	0.06741573
5289	0.06741573
23761	0.06741573
5333	0.06741573
9990	0.06741573
6575	0.06741573
25769	0.06741573
5250	0.06741573
6533	0.06741573
84679	0.06741573
9789	0.06741573
60559	0.06741573
6484	0.06741573
64131	0.06741573
31	0.056179775
113	0.056179775
115	0.056179775
158	0.056179775
223	0.056179775
29880	0.056179775
240	0.056179775
51005	0.056179775
509	0.056179775
522	0.056179775
10632	0.056179775
9550	0.056179775
622	0.056179775
978	0.056179775
1040	0.056179775
8760	0.056179775
10390	0.056179775
8824	0.056179775
1376	0.056179775
1503	0.056179775
56474	0.056179775
1593	0.056179775
1743	0.056179775
2584	0.056179775
2591	0.056179775
11227	0.056179775
9245	0.056179775
2673	0.056179775
9945	0.056179775
2710	0.056179775
2982	0.056179775
3032	0.056179775
3067	0.056179775
80201	0.056179775
3295	0.056179775
3422	0.056179775
58508	0.056179775
9388	0.056179775
4056	0.056179775
10873	0.056179775
4258	0.056179775
4668	0.056179775
4702	0.056179775
4709	0.056179775
4710	0.056179775
54981	0.056179775
5106	0.056179775
5136	0.056179775
5139	0.056179775
5238	0.056179775
5286	0.056179775
4860	0.056179775
55163	0.056179775
9791	0.056179775
112724	0.056179775
117247	0.056179775
80704	0.056179775
1836	0.056179775
114134	0.056179775
7355	0.056179775
23443	0.056179775
6523	0.056179775
6546	0.056179775
10558	0.056179775
6483	0.056179775
7389	0.056179775
53947	0.04494382
10257	0.04494382
36	0.04494382
48	0.04494382
107	0.04494382
1645	0.04494382
8574	0.04494382
211	0.04494382
10840	0.04494382
217	0.04494382
7915	0.04494382
272	0.04494382
23545	0.04494382
525	0.04494382
90423	0.04494382
113451	0.04494382
669	0.04494382
952	0.04494382
64781	0.04494382
8534	0.04494382
1350	0.04494382
1374	0.04494382
1738	0.04494382
10682	0.04494382
1891	0.04494382
957	0.04494382
2108	0.04494382
55224	0.04494382
2525	0.04494382
51809	0.04494382
2592	0.04494382
2595	0.04494382
2717	0.04494382
26035	0.04494382
2746	0.04494382
2762	0.04494382
2944	0.04494382
2954	0.04494382
26275	0.04494382
3163	0.04494382
3417	0.04494382
8942	0.04494382
4048	0.04494382
27349	0.04494382
56922	0.04494382
65220	0.04494382
4697	0.04494382
4718	0.04494382
4882	0.04494382
4907	0.04494382
11164	0.04494382
4952	0.04494382
79646	0.04494382
5092	0.04494382
5150	0.04494382
80055	0.04494382
5281	0.04494382
5283	0.04494382
84720	0.04494382
94005	0.04494382
23236	0.04494382
5332	0.04494382
5805	0.04494382
5973	0.04494382
6392	0.04494382
6507	0.04494382
57419	0.04494382
9016	0.04494382
8034	0.04494382
79751	0.04494382
65010	0.04494382
2030	0.04494382
113235	0.04494382
6508	0.04494382
23428	0.04494382
8869	0.04494382
10402	0.04494382
10587	0.04494382
284273	0.04494382
65985	0.033707865
28	0.033707865
38	0.033707865
50	0.033707865
10005	0.033707865
98	0.033707865
109	0.033707865
216	0.033707865
56052	0.033707865
247	0.033707865
249	0.033707865
57194	0.033707865
523	0.033707865
528	0.033707865
51382	0.033707865
51606	0.033707865
93010	0.033707865
644	0.033707865
875	0.033707865
166012	0.033707865
9377	0.033707865
126129	0.033707865
1589	0.033707865
66002	0.033707865
8526	0.033707865
1854	0.033707865
5167	0.033707865
2581	0.033707865
63917	0.033707865
11226	0.033707865
26301	0.033707865
2651	0.033707865
2653	0.033707865
8836	0.033707865
23498	0.033707865
3099	0.033707865
3141	0.033707865
3155	0.033707865
3628	0.033707865
51528	0.033707865
4023	0.033707865
4121	0.033707865
10905	0.033707865
54682	0.033707865
4247	0.033707865
166785	0.033707865
6307	0.033707865
4507	0.033707865
10797	0.033707865
4700	0.033707865
4701	0.033707865
4707	0.033707865
4719	0.033707865
4724	0.033707865
349565	0.033707865
4842	0.033707865
50814	0.033707865
318	0.033707865
10606	0.033707865
9061	0.033707865
5096	0.033707865
50940	0.033707865
5145	0.033707865
26227	0.033707865
5264	0.033707865
5277	0.033707865
9488	0.033707865
5279	0.033707865
9487	0.033707865
5288	0.033707865
8503	0.033707865
79837	0.033707865
81579	0.033707865
5319	0.033707865
9651	0.033707865
60490	0.033707865
79717	0.033707865
5836	0.033707865
5860	0.033707865
157506	0.033707865
51540	0.033707865
6390	0.033707865
8170	0.033707865
6567	0.033707865
10050	0.033707865
1468	0.033707865
23169	0.033707865
23657	0.033707865
6542	0.033707865
9057	0.033707865
6553	0.033707865
28234	0.033707865
6799	0.033707865
8867	0.033707865
114112	0.033707865
7298	0.033707865
7358	0.033707865
7372	0.033707865
7381	0.033707865
7386	0.033707865
7498	0.033707865
18	0.02247191
4363	0.02247191
27034	0.02247191
8310	0.02247191
111	0.02247191
132	0.02247191
122622	0.02247191
175	0.02247191
50808	0.02247191
205	0.02247191
26289	0.02247191
210	0.02247191
224	0.02247191
79087	0.02247191
85365	0.02247191
23600	0.02247191
262	0.02247191
10678	0.02247191
374907	0.02247191
771	0.02247191
377677	0.02247191
763	0.02247191
11238	0.02247191
9023	0.02247191
27235	0.02247191
84701	0.02247191
55790	0.02247191
1609	0.02247191
1723	0.02247191
29958	0.02247191
2110	0.02247191
2135	0.02247191
2184	0.02247191
2235	0.02247191
2271	0.02247191
2348	0.02247191
10841	0.02247191
2585	0.02247191
79695	0.02247191
79623	0.02247191
9453	0.02247191
2745	0.02247191
51292	0.02247191
10007	0.02247191
64841	0.02247191
2805	0.02247191
57678	0.02247191
2983	0.02247191
3033	0.02247191
3029	0.02247191
3074	0.02247191
3081	0.02247191
27306	0.02247191
9953	0.02247191
27430	0.02247191
4200	0.02247191
4351	0.02247191
4522	0.02247191
162417	0.02247191
55967	0.02247191
4711	0.02247191
4717	0.02247191
23530	0.02247191
51251	0.02247191
4942	0.02247191
5019	0.02247191
5033	0.02247191
5050	0.02247191
5051	0.02247191
5095	0.02247191
5162	0.02247191
5208	0.02247191
5213	0.02247191
9489	0.02247191
54965	0.02247191
23533	0.02247191
5330	0.02247191
5336	0.02247191
5464	0.02247191
27068	0.02247191
5625	0.02247191
9536	0.02247191
6240	0.02247191
22929	0.02247191
259230	0.02247191
10560	0.02247191
6580	0.02247191
9962	0.02247191
284129	0.02247191
6519	0.02247191
9498	0.02247191
6541	0.02247191
9056	0.02247191
6697	0.02247191
6713	0.02247191
6487	0.02247191
8801	0.02247191
6821	0.02247191
6916	0.02247191
11181	0.02247191
7296	0.02247191
6675	0.02247191
55293	0.02247191
8875	0.02247191
5244	0.011235955
80724	0.011235955
10965	0.011235955
2181	0.011235955
55811	0.011235955
125	0.011235955
130	0.011235955
137872	0.011235955
8540	0.011235955
57379	0.011235955
203	0.011235955
231	0.011235955
8659	0.011235955
230	0.011235955
29929	0.011235955
270	0.011235955
384	0.011235955
443	0.011235955
245973	0.011235955
529	0.011235955
8706	0.011235955
27087	0.011235955
79369	0.011235955
2583	0.011235955
570	0.011235955
586	0.011235955
594	0.011235955
23743	0.011235955
686	0.011235955
760	0.011235955
847	0.011235955
873	0.011235955
50515	0.011235955
55501	0.011235955
1158	0.011235955
1159	0.011235955
55907	0.011235955
1375	0.011235955
55454	0.011235955
1558	0.011235955
1565	0.011235955
1576	0.011235955
1607	0.011235955
1608	0.011235955
1789	0.011235955
1806	0.011235955
1841	0.011235955
956	0.011235955
2098	0.011235955
3992	0.011235955
9514	0.011235955
55568	0.011235955
117248	0.011235955
50614	0.011235955
2643	0.011235955
2729	0.011235955
9615	0.011235955
2678	0.011235955
10020	0.011235955
84706	0.011235955
51527	0.011235955
8908	0.011235955
11112	0.011235955
3291	0.011235955
7923	0.011235955
3612	0.011235955
3613	0.011235955
197257	0.011235955
51557	0.011235955
9227	0.011235955
4128	0.011235955
84693	0.011235955
130752	0.011235955
11320	0.011235955
4548	0.011235955
4594	0.011235955
4598	0.011235955
10201	0.011235955
4881	0.011235955
4905	0.011235955
56953	0.011235955
53354	0.011235955
9468	0.011235955
5153	0.011235955
5137	0.011235955
5140	0.011235955
5142	0.011235955
5143	0.011235955
27115	0.011235955
8050	0.011235955
5198	0.011235955
5236	0.011235955
55650	0.011235955
5287	0.011235955
5291	0.011235955
51268	0.011235955
8399	0.011235955
5320	0.011235955
84812	0.011235955
5471	0.011235955
5634	0.011235955
5723	0.011235955
5743	0.011235955
23475	0.011235955
64080	0.011235955
57665	0.011235955
55312	0.011235955
22934	0.011235955
112611	0.011235955
6342	0.011235955
80854	0.011235955
81537	0.011235955
6470	0.011235955
6557	0.011235955
64849	0.011235955
26266	0.011235955
6566	0.011235955
9194	0.011235955
26503	0.011235955
83733	0.011235955
9481	0.011235955
5172	0.011235955
9153	0.011235955
64078	0.011235955
154091	0.011235955
144195	0.011235955
29988	0.011235955
10559	0.011235955
92745	0.011235955
6526	0.011235955
11254	0.011235955
6530	0.011235955
6549	0.011235955
6652	0.011235955
6489	0.011235955
29906	0.011235955
6839	0.011235955
79723	0.011235955
8277	0.011235955
151531	0.011235955
10090	0.011235955
51166	0
8647	0
84129	0
130013	0
134526	0
8309	0
2182	0
116285	0
95	0
91703	0
97	0
108	0
126	0
55326	0
23382	0
8854	0
218	0
229	0
84920	0
239	0
316	0
366	0
383	0
411	0
440	0
80150	0
477	0
482	0
491	0
245972	0
10396	0
549	0
8705	0
135152	0
84002	0
759	0
761	0
768	0
56994	0
113189	0
9435	0
10164	0
56548	0
337876	0
171425	0
84735	0
10087	0
51805	0
1373	0
54677	0
1491	0
1586	0
1588	0
1594	0
51302	0
64816	0
1551	0
11283	0
9420	0
1633	0
1638	0
8528	0
9162	0
1719	0
1737	0
57171	0
1798	0
53905	0
1962	0
6785	0
2027	0
5168	0
2134	0
2203	0
8790	0
2523	0
10690	0
2571	0
114805	0
2628	0
2632	0
2650	0
51301	0
2731	0
51022	0
27165	0
132789	0
2819	0
2820	0
2875	0
2977	0
2984	0
3000	0
2992	0
3034	0
54363	0
3038	0
3101	0
3242	0
3251	0
9955	0
90161	0
266722	0
3290	0
3292	0
3293	0
91734	0
3620	0
27124	0
117283	0
253430	0
3706	0
3795	0
3938	0
160287	0
8513	0
4125	0
4129	0
4199	0
4248	0
55586	0
10588	0
64802	0
53343	0
64064	0
5053	0
9060	0
10846	0
5144	0
8654	0
5158	0
5147	0
8622	0
55276	0
10026	0
93183	0
51227	0
284098	0
5296	0
8395	0
5321	0
7941	0
23007	0
5334	0
5373	0
8228	0
5631	0
29968	0
5837	0
8608	0
6120	0
6241	0
1757	0
6309	0
90701	0
83852	0
6476	0
6559	0
6561	0
6563	0
6565	0
23539	0
6568	0
57030	0
6571	0
6505	0
6506	0
6511	0
6582	0
9187	0
123041	0
60386	0
89874	0
291	0
11001	0
10998	0
3177	0
55315	0
81031	0
66035	0
6518	0
56606	0
84912	0
10991	0
6521	0
57282	0
8671	0
57835	0
159963	0
6524	0
6529	0
6538	0
6531	0
6532	0
6534	0
6536	0
6543	0
6547	0
389015	0
6579	0
53919	0
55512	0
56848	0
6715	0
6480	0
55808	0
256435	0
81849	0
412	0
8803	0
6783	0
6820	0
6999	0
23483	0
79896	0
55217	0
27010	0
7173	0
1787	0
7991	0
7352	0
7363	0
9942	0
