AC126755.2,0.797370449,1
AC136616.1,0.336944063,1
AC138969.1,0.968002054,1
ACAA1,0.387958234,1
ACAA2,0.261206288,1
ACACA,0.81297235,1
ACAD9,0.89521168,1
ACADS,0.221704938,1
ACADVL,0.256689683,1
ACAP3,0.146228515,1
ACAT2,0.410679295,1
ACBD3,0.059513906,1
ACD,0.427621123,1
ACE,0.273697442,1
ACIN1,0.476910365,1
ACKR3,0.32851295,1
ACLY,0.7158365,1
ACOT13,0.683279005,1
ACOT7,0.200094441,1
ACOT8,0.461655017,1
ACOT9,0.369263088,1
ACOX1,0.107326253,1
ACP1,0.453789686,1
ACP2,0.32092241,1
ACP5,0.269729444,1
ACSF2,0.137398435,1
ACSF3,0.73254439,1
ACSL1,0.509002778,1
ACSL3,0.197691052,1
ACSL5,0.499618279,1
ACSS1,0.67666523,1
ACSS2,0.441457088,1
ACTA2,0.133382167,1
ACTN1,0.265433452,1
ACTN4,0.580504911,1
ACTR1A,0.169308178,1
ACTR1B,0.573967894,1
ACTR2,0.027837825,1
ACTR3,0.185385326,1
ADA2,0.043489371,1
ADAM10,0.766467694,1
ADAM15,0.176987675,1
ADAM28,0.761981808,1
ADAM33,0.285655609,1
ADAM8,0.714417363,1
ADAM9,0.841905345,1
ADAMTS10,0.029987277,1
ADAMTS15,0.360244589,1
ADAMTS2,0.640612896,1
ADAMTSL4,0.025662768,1
ADAP1,0.487402008,1
ADAR,0.102274722,1
ADCK2,0.393592302,1
ADCK5,0.584100296,1
ADCY4,0.460743983,1
ADCY6,0.466610041,1
ADD1,0.384661512,1
ADD3,0.551197584,1
ADGRA2,0.101958062,1
ADGRA3,0.494425661,1
ADGRB2,0.39916906,1
ADGRE5,0.148251002,1
ADGRF5,0.169020474,1
ADGRL1,0.727589758,1
ADH5,0.243171437,1
ADI1,0.527123852,1
ADIPOR1,0.338444543,1
ADIPOR2,0.823222005,1
ADIRF,0.041894764,1
ADM2,0.086300669,1
ADNP,0.672017996,1
ADORA1,0.674197416,1
ADPRHL2,0.073812987,1
ADRA2A,0.619582847,1
ADRM1,0.266922953,1
AEN,0.635555577,1
AES,0.125456933,1
AFAP1,0.255782265,1
AFDN,0.547725134,1
AFF1,0.326246509,1
AFF4,0.655906858,1
AFG3L2,0.471587015,1
AGAP3,0.209367892,1
AGBL5,0.30500039,1
AGFG1,0.343267475,1
AGFG2,0.483798219,1
AGO1,0.346358404,1
AGPAT1,0.299182512,1
AGPAT3,0.272438518,1
AGRN,0.264462356,1
AGTRAP,0.689964106,1
AHCY,0.702977659,1
AHCYL1,0.741202261,1
AHCYL2,0.376185935,1
AHDC1,0.198353659,1
AHI1,0.206640659,1
AHNAK,0.571031959,1
AHNAK2,0.107430734,1
AHR,0.431967493,1
AHSA1,0.56039678,1
AHSA2,0.026762005,1
AIDA,0.31488951,1
AIMP1,0.743781575,1
AK1,0.574871454,1
AK2,0.724590445,1
AKAP1,0.208589658,1
AKAP13,0.547503074,1
AKAP8,0.35737201,1
AKAP8L,0.727584862,1
AKAP9,0.903401872,1
AKNA,0.207000035,1
AKR1A1,0.62603859,1
AKR1B1,0.966815674,1
AKR1C1,0.291223306,1
AKR1C2,0.509695645,1
AKR1C3,0.602919198,1
AKR7A2,0.102263705,1
AKR7A3,0.050599036,1
AKT1,0.356808431,1
AKT1S1,0.017802456,1
AKT2,0.459474635,1
AKT3,0.208035021,1
AKTIP,0.294006298,1
AL513523.10,0.191729872,1
ALCAM,0.594735324,1
ALDH18A1,0.182672386,1
ALDH1A3,0.092346031,1
ALDH1B1,0.159364349,1
ALDH2,0.489868534,1
ALDH3A2,0.860130275,1
ALDH3B1,0.406399042,1
ALDH7A1,0.075311196,1
ALDH9A1,0.616996009,1
ALDOA,0.061448838,1
ALDOC,0.714876432,1
ALG1,0.429745498,1
ALG13,0.04689986,1
ALG2,0.413856967,1
ALG3,0.391705021,1
ALG5,0.061298775,1
ALKBH5,0.391679465,1
ALKBH7,0.652509029,1
ALOX5AP,0.500006097,1
ALS2CL,0.423280319,1
ALYREF,0.143026316,1
AMDHD2,0.509623101,1
AMFR,0.245561418,1
AMN,0.122716273,1
AMOTL1,0.516900011,1
AMPD2,0.294670194,1
AMY2B,0.053515151,1
ANAPC11,0.043480345,1
ANAPC16,0.21597898,1
ANAPC2,0.443057662,1
ANAPC5,0.02974235,1
ANAPC7,0.57430196,1
ANG,0.883997429,1
ANGPTL2,0.066313197,1
ANGPTL4,0.142519259,1
ANKH,0.033516736,1
ANKLE2,0.342060592,1
ANKMY1,0.318631055,1
ANKRD10,0.667941678,1
ANKRD11,0.062531725,1
ANKRD13A,0.285484998,1
ANKRD13B,0.849826821,1
ANKRD13D,0.602887905,1
ANKRD17,0.062715466,1
ANKRD36,0.056446757,1
ANKRD36B,0.416354499,1
ANKRD36C,0.046971573,1
ANKRD45,0.191270908,1
ANKRD52,0.589780231,1
ANKRD65,0.431341873,1
ANKS3,0.136352564,1
ANKZF1,0.44057854,1
ANO1,0.470643214,1
