ATP5J,0.151869115,1
ATP5J2,0.49348144,1
ATP5L,0.940687952,1
ATP5L2,0.850977336,1
ATP5O,0.125272301,1
ATP6AP1,0.241385742,1
ATP6AP2,0.692028256,1
ATP6V0A1,0.242850384,1
ATP6V0B,0.178614654,1
ATP6V0D1,0.522022382,1
ATP6V0E1,0.328684304,1
ATP6V0E2,0.740760884,1
ATP6V1A,0.392536497,1
ATP6V1B2,0.49731082,1
ATP6V1D,0.530985542,1
ATP6V1E1,0.417677103,1
ATP6V1F,0.489951872,1
ATP6V1G1,0.353560582,1
ATP8B2,0.046878524,1
ATP9A,0.36630447,1
ATPIF1,0.607301182,1
ATRAID,0.819979753,1
ATXN1,0.556116041,1
ATXN10,0.276947591,1
ATXN2,0.57780982,1
ATXN2L,0.341554705,1
ATXN7L3B,0.204543211,1
AUP1,0.85762712,1
AURKAIP1,0.927664949,1
AVL9,0.322609216,1
AVPI1,0.338531479,1
AXIN1,0.518569384,1
AXL,0.166054118,1
AZI2,0.192805876,1
AZIN1,0.264242001,1
B3GALT5,0.499235701,1
B3GAT3,0.763313878,1
B3GNT3,0.959012492,1
B4GALT1,0.080756504,1
B4GALT2,0.210768649,1
B4GALT3,0.80289005,1
B4GALT5,0.154830811,1
B4GALT7,0.508138162,1
B4GAT1,0.010468053,1
BABAM1,0.213497957,1
BACE1,0.346952637,1
BACE2,0.631947632,1
BACH2,0.365850306,1
BAD,0.908388507,1
BAG1,0.441175656,1
BAG3,0.491045857,1
BAG6,0.475057434,1
BAIAP2,0.72407422,1
BAIAP2L1,0.106048755,1
BAK1,0.924186048,1
BANF1,0.42468123,1
BAP1,0.093835188,1
BASP1,0.635947081,1
BAX,0.033178054,1
BAZ2A,0.31111298,1
BAZ2B,0.281576014,1
BCAP29,0.5614309,1
BCAP31,0.596746405,1
BCAR1,0.215546565,1
BCAT1,0.199569899,1
BCAT2,0.920040394,1
BCKDK,0.102180676,1
BCL3,0.634340096,1
BCL6,0.178673651,1
BCL7C,0.055116845,1
BCL9L,0.337349402,1
BCR,0.742811805,1
BECN1,0.057214976,1
BEX3,0.03467585,1
BEX4,0.070865922,1
BFAR,0.225643212,1
BHLHE40,0.834112991,1
BHLHE41,0.517189422,1
BICC1,0.545281573,1
BICD2,0.710860915,1
BIK,0.832163533,1
BIN1,0.092389071,1
BIN3,0.782404531,1
BIRC2,0.355037652,1
BIRC3,0.182697763,1
BIRC6,0.726727334,1
BLCAP,0.361542887,1
BLMH,0.346295403,1
BLOC1S1,0.082656883,1
BLOC1S6,0.919962871,1
BLVRA,0.056536708,1
BLVRB,0.375428568,1
BMI1,0.681548654,1
BMP1,0.5005501,1
BMPR2,0.141529256,1
BNIP2,0.6582706,1
BNIP3L,0.236395685,1
BOD1,0.68854946,1
BOK,0.393326367,1
BOP1,0.920214698,1
BPNT1,0.572602606,1
BPTF,0.294180511,1
BRD2,0.059908445,1
BRD3,0.683468652,1
BRD4,0.668349325,1
BRD9,0.030534376,1
BRF1,0.167980027,1
BRI3,0.610754852,1
BRK1,0.187088545,1
BRMS1,0.022043823,1
BRSK1,0.147194427,1
BSDC1,0.145366592,1
BSG,0.223721012,1
BST2,0.051769989,1
BTBD1,0.734364894,1
BTBD2,0.357458497,1
BTBD6,0.563602644,1
BTF3,0.559463725,1
BTG1,0.509007881,1
BTN3A2,0.685732376,1
BUD23,0.242910391,1
BUD31,0.107553612,1
BZW1,0.176777622,1
C11orf24,0.389559294,1
C11orf58,0.682858759,1
C11orf68,0.591904337,1
C11orf86,0.864350877,1
C12orf10,0.177260825,1
C12orf54,0.44513927,1
C12orf57,0.24304944,1
C12orf75,0.039655245,1
C14orf166,0.778715234,1
C14orf2,0.388484842,1
C15orf39,0.351122013,1
C15orf40,0.429225285,1
C15orf48,0.352721755,1
C15orf52,0.196635286,1
C16orf58,0.913065923,1
C16orf62,0.393583766,1
C17orf62,0.371379451,1
C19orf12,0.374829711,1
C19orf24,0.358992131,1
C19orf33,0.065371636,1
C19orf53,0.774964314,1
C19orf60,0.529213927,1
C19orf66,0.172905585,1
C19orf70,0.939316288,1
C1QTNF1,0.028602633,1
C1QTNF3,0.07457656,1
C1R,0.079758023,1
C1orf116,0.565625267,1
C1orf122,0.12734331,1
C1orf123,0.023630834,1
C1orf162,0.525736772,1
C1orf186,0.252906441,1
C1orf198,0.445047393,1
C1orf21,0.715356714,1
C1orf43,0.427682786,1
C1orf54,0.33751905,1
C2,0.257305088,1
C20orf24,0.536319469,1
C21orf33,0.275397406,1
C2CD2,0.68236757,1
C4orf3,0.890200816,1
C4orf48,0.170553846,1
C5AR1,0.257084095,1
C5orf15,0.627490969,1
C6orf48,0.332432866,1
C6orf62,0.213032426,1
C6orf89,0.407851316,1
C7orf50,0.216683104,1
C7orf73,0.402322383,1
C8orf33,0.102401395,1
C8orf59,0.367159219,1
C9orf16,0.293031806,1
C9orf3,0.695911421,1
CA9,0.670682553,1
CAB39,0.229220041,1
CABIN1,0.367404161,1
CACNA1A,0.486318719,1
CACNA1H,0.519263882,1
CACUL1,0.411705919,1
CAD,0.697586702,1
CADM1,0.487030648,1
CALCOCO1,0.658682497,1
CALD1,0.0843176,1
CALM1,0.297710732,1
CALM3,0.538981649,1
CALR,0.01587852,1
CALU,0.242915914,1
CAMK2D,0.844504975,1
CAMK2N1,0.38881329,1
CAMLG,0.158100928,1
CAMTA2,0.571982216,1
CAND1,0.436152104,1
CANT1,0.397606689,1
CANX,0.041698294,1
CAP1,0.9367026,1
CAPG,0.039939742,1
CAPN1,0.0140732,1
CAPN12,0.02978149,1
CAPN2,0.007955863,1
CAPN5,0.182063857,1
CAPN8,0.02637441,1
CAPNS1,0.501655568,1
CAPRIN1,0.231105455,1
CAPZA1,0.412697594,1
CAPZA2,0.057597456,1
CAPZB,0.140947005,1
CARD11,0.580822814,1
CARD19,0.394062216,1
CARHSP1,0.866513686,1
CARM1,0.0969597,1
CARS,0.181318828,1
CASC3,0.04071443,1
CASC4,0.530019231,1
CASK,0.616999447,1
CAST,0.372458193,1
CAV1,0.179019552,1
CAV2,0.671818567,1
CAVIN3,0.249954486,1
CBFB,0.578336154,1
CBR1,0.177517949,1
CBWD1,0.593675844,1
CBWD2,0.43354923,1
CBWD3,0.818417706,1
CBWD5,0.549609477,1
CBWD6,0.159447552,1
CBX3,0.384880312,1
CBX4,0.5051589,1
CBX5,0.02286616,1
CBX6,0.658014129,1
CBX7,0.651795678,1
CCDC107,0.547858382,1
CCDC12,0.013840944,1
CCDC124,0.544800424,1
CCDC130,0.407787502,1
CCDC152,0.431770834,1
CCDC3,0.206595868,1
CCDC50,0.794573778,1
CCDC6,0.927013064,1
CCDC8,0.683477602,1
CCDC80,0.016666272,1
CCDC85B,0.012325572,1
CCDC85C,0.198279038,1
CCDC88B,0.229852743,1
CCDC88C,0.466957515,1
CCDC92,0.240826971,1
CCM2,0.736316519,1
CCNB1IP1,0.867258687,1
CCNC,0.197312659,1
CCND1,0.306242196,1
CCND3,0.394116771,1
CCNDBP1,0.287174635,1
CCNG2,0.015030943,1
CCNK,0.945269915,1
CCNL1,0.477210158,1
CCNL2,0.945347731,1
CCNY,0.091300195,1
CCS,0.288338223,1
CCSER2,0.52884998,1
CCT3,0.840849926,1
CCT4,0.182847979,1
CCT5,0.835759288,1
