genes,state
AC005332.7,0.0
AC005332.8,0.008474576
AC005332.9,0.016949153
AC005336.2,0.118644068
AC005358.2,0.008474576
AC005363.2,0.008474576
AC005383.1,0.008474576
AC005410.1,0.008474576
AC005412.1,0.0
AC005412.2,0.008474576
AC005476.1,0.0
AC005480.1,0.0
AC005480.2,0.033898305
AC005498.2,0.0
AC005517.2,0.016949153
AC005519.1,0.07627118599999999
AC005520.2,0.008474576
AC005521.1,0.152542373
AC005522.1,0.008474576
AC005523.2,0.008474576
AC005531.1,0.0
AC005532.2,0.0
AC005534.2,0.07627118599999999
AC005537.1,0.0
AC005540.1,0.008474576
AC005546.1,0.0
AC005550.2,0.084745763
AC005550.3,0.0
AC005578.1,0.0
AC005586.2,0.0
AC005587.1,0.008474576
AC005614.1,0.0
AC005616.1,0.0
AC005632.3,0.008474576
AC005668.1,0.0
AC005696.2,0.0
AC005696.3,0.0
AC005699.1,0.0
AC005702.1,0.0
AC005725.1,0.0
AC005726.1,0.0
AC005726.2,0.008474576
AC005726.4,0.0
AC005726.5,0.0
AC005726.6,0.0
AC005730.3,0.016949153
AC005736.1,0.008474576
AC005740.1,0.0
AC005740.4,0.008474576
AC005785.1,0.008474576
AC005786.1,0.127118644
AC005786.2,0.0
AC005786.3,0.0
AC005786.4,0.0
AC005790.1,0.016949153
AC005822.1,0.0
AC005837.1,0.008474576
AC005837.3,0.0
AC005838.2,0.0
AC005839.1,0.0
AC005840.1,1.288135593
AC005840.3,0.0
AC005840.5,0.008474576
AC005841.1,0.0
AC005856.1,0.0
AC005863.1,0.0
AC005884.1,0.008474576
AC005884.2,0.016949153
AC005885.1,0.008474576
AC005899.1,0.0
AC005899.6,0.0
AC005899.8,0.0
AC005906.1,0.008474576
AC005906.2,0.0
AC005908.1,0.0
AC005911.1,0.0
AC005912.1,1.271186441
AC005943.2,0.0
AC005944.1,0.118644068
AC005996.1,0.0
AC006001.3,0.025423729
AC006004.1,0.008474576
AC006011.2,0.0
AC006027.1,0.0
AC006028.1,0.0
AC006033.1,0.016949153
AC006064.1,0.0
AC006064.2,0.008474576
AC006064.4,0.152542373
AC006077.1,0.0
AC006077.2,0.0
AC006111.2,0.0
AC006115.1,0.0
AC006116.2,0.0
AC006116.6,0.0
AC006122.1,0.966101695
AC006130.1,0.008474576
AC006144.1,0.0
AC006148.1,0.0
AC006210.2,0.0
AC006213.1,0.008474576
AC006238.1,0.0
AC006254.1,0.008474576
AC006262.1,0.0
AC006262.2,0.0
AC006305.1,0.0
AC006328.2,0.0
AC006330.1,0.0
AC006333.2,0.016949153
AC006386.2,0.025423729
AC006387.1,0.0
AC006435.2,0.0
AC006435.3,0.0
AC006435.4,0.0
AC006441.3,0.0
AC006445.1,0.008474576
AC006445.2,0.0
AC006449.6,0.016949153
AC006453.2,0.025423729
AC006460.2,0.0
AC006461.1,0.008474576
AC006463.2,0.7288135590000001
AC006480.2,0.008474576
AC006483.1,0.211864407
AC006483.2,0.0
AC006486.2,0.0
AC006504.1,0.0
AC006504.5,0.033898305
AC006504.8,0.0
AC006509.1,0.0
AC006511.2,0.0
AC006511.3,1.830508475
AC006512.1,0.0
AC006529.1,0.008474576
AC006530.1,0.0
AC006534.1,0.686440678
AC006539.1,0.008474576
AC006547.1,0.0
AC006547.3,0.0
AC006548.3,0.016949153
AC006557.5,0.016949153
AC006600.1,0.0
AC006600.2,0.008474576
AC006927.1,0.0
AC006946.2,0.0
AC006960.1,0.0
AC006965.1,0.0
AC006970.1,0.144067797
AC006970.2,0.016949153
AC006978.1,0.025423729
AC007000.1,0.050847458
AC007014.2,0.0
AC007016.1,0.101694915
AC007032.1,0.008474576
AC007036.2,0.0
AC007038.1,0.008474576
AC007038.2,0.0
AC007040.2,0.0
AC007041.1,0.0
AC007064.3,0.016949153
AC007066.1,0.44067796600000003
AC007066.2,0.0
AC007098.1,0.033898305
AC007114.1,0.008474576
AC007114.2,0.033898305
AC007126.1,0.0
AC007160.1,0.313559322
AC007161.1,0.0
AC007179.2,0.0
AC007182.2,0.8813559320000001
AC007193.3,0.0
AC007207.2,0.008474576
AC007216.3,0.0
AC007224.2,0.0
AC007228.2,0.025423729
AC007229.1,0.0
AC007237.1,0.0
AC007238.1,0.008474576
AC007249.2,0.008474576
AC007272.1,0.0
AC007279.1,0.7711864409999999
AC007283.2,0.110169492
AC007292.1,0.0
AC007292.2,0.0
AC007292.3,0.0
AC007308.1,0.0
AC007318.1,0.025423729
AC007325.1,0.0
AC007325.2,0.008474576
AC007325.4,0.033898305
AC007326.5,0.0
AC007336.1,0.050847458
AC007342.1,0.008474576
AC007359.1,0.008474576
AC007365.2,0.34745762700000005
AC007375.1,0.0
AC007382.1,0.008474576
AC007383.1,0.016949153
AC007383.2,0.0
AC007387.1,0.110169492
AC007388.1,0.008474576
AC007389.1,0.0
AC007389.2,0.330508475
AC007389.3,0.0
AC007390.1,0.008474576
AC007390.2,0.008474576
AC007394.1,0.0
AC007395.1,0.0
AC007402.1,0.0
AC007405.1,0.008474576
AC007406.5,0.0
AC007424.1,0.0
AC007435.1,0.008474576
AC007448.1,0.0
AC007448.3,0.016949153
AC007458.1,0.0
AC007485.1,0.0
AC007485.2,0.0
AC007490.1,0.0
AC007491.1,0.008474576
AC007537.1,0.059322034
AC007537.2,0.406779661
AC007552.1,0.008474576
AC007559.1,0.025423729
AC007563.3,0.025423729
AC007568.1,0.0
AC007570.1,0.0
AC007595.1,0.0
AC007598.3,0.0
AC007599.2,0.0
AC007608.1,0.0
AC007608.4,0.016949153
AC007610.4,0.025423729
AC007611.1,0.0
AC007613.1,0.0
AC007614.4,0.0
AC007614.6,0.0
AC007618.1,0.0
AC007620.2,0.0
AC007621.1,0.0
AC007622.1,0.0
AC007638.1,0.016949153
AC007663.2,0.008474576
AC007666.1,0.0
AC007671.2,0.0
AC007679.1,0.0
AC007681.1,0.0
AC007683.1,0.110169492
AC007685.1,0.025423729
AC007686.1,0.093220339
AC007686.3,0.042372880999999994
AC007688.1,0.144067797
AC007690.1,0.161016949
AC007728.2,0.0
AC007738.1,0.0
AC007750.1,0.008474576
AC007785.2,0.0
AC007792.1,0.008474576
AC007842.1,0.0
AC007849.2,0.0
AC007878.1,0.0
AC007881.1,0.050847458
AC007899.1,0.0
AC007906.2,0.016949153
AC007919.2,0.0
AC007952.1,0.008474576
AC007952.2,0.008474576
AC007952.3,0.008474576
AC007952.4,0.0
AC007952.5,0.0
AC007952.7,0.0
AC007952.8,0.008474576
AC007952.9,0.0
AC007969.1,1.9152542369999999
AC007996.1,0.0
AC008013.1,0.0
AC008014.1,0.0
AC008021.1,0.550847458
AC008026.1,0.8728813559999999
AC008026.2,0.508474576
AC008033.1,0.0
AC008035.1,0.0
AC008038.1,1.228813559
AC008040.5,0.016949153
AC008050.1,0.008474576
AC008065.1,0.550847458
AC008073.2,0.0
AC008074.1,0.0
AC008074.3,0.0
AC008079.2,0.025423729
AC008083.3,0.0
AC008105.2,0.0
AC008105.3,0.025423729
AC008115.1,0.008474576
AC008115.4,0.0
AC008124.1,0.050847458
AC008132.1,0.008474576
AC008147.2,0.0
AC008147.3,0.033898305
AC008155.1,0.033898305
AC008158.1,0.118644068
AC008163.1,0.0
AC008264.1,0.0
AC008264.2,0.016949153
AC008280.1,0.008474576
AC008280.2,0.0
AC008379.1,0.008474576
AC008393.1,0.0
AC008412.1,0.050847458
AC008427.1,0.033898305
AC008429.1,0.0
AC008429.2,0.0
AC008429.3,0.0
AC008434.1,0.0
AC008440.2,0.0
AC008443.1,0.008474576
AC008443.5,0.0
AC008443.6,0.0
AC008443.7,0.0
AC008446.1,0.237288136
AC008467.1,0.0
AC008481.1,2.161016949
AC008481.2,0.059322034
AC008489.1,0.0
AC008494.1,0.06779661
AC008507.1,0.025423729
AC008507.3,0.0
AC008514.1,0.0
AC008526.1,0.016949153
AC008536.3,0.0
AC008539.1,0.008474576
AC008543.3,0.0
AC008543.5,0.008474576
AC008549.3,0.016949153
AC008550.1,0.0
AC008551.1,0.0
AC008554.1,0.0
AC008555.1,0.0
AC008555.2,0.008474576
AC008556.1,0.0
AC008567.1,0.0
AC008567.3,0.0
AC008568.2,0.0
AC008569.1,0.008474576
AC008569.2,0.0
AC008571.1,0.0
AC008588.1,0.0
AC008591.1,0.0
AC008608.2,0.0
AC008609.1,0.0
AC008610.1,0.008474576
AC008620.1,0.0
AC008622.2,0.008474576
AC008655.1,0.0
AC008655.2,0.0
AC008669.1,0.0
AC008676.1,0.0
AC008676.3,0.025423729
AC008677.1,0.008474576
AC008677.2,1.0254237290000001
AC008686.1,0.0
AC008694.2,0.0
AC008708.2,0.0
AC008716.1,0.0
AC008725.1,0.0
AC008735.1,0.0
AC008735.2,0.0
AC008736.2,0.0
AC008737.3,0.0
AC008738.2,0.008474576
AC008738.3,0.0
AC008739.5,0.0
AC008741.2,0.008474576
AC008750.4,0.0
AC008750.5,0.008474576
AC008751.1,0.0
AC008753.1,0.63559322
AC008758.2,0.0
AC008758.4,0.0
AC008759.2,0.0
AC008760.1,0.0
AC008760.2,0.042372880999999994
AC008761.1,0.008474576
AC008764.10,0.0
AC008764.8,0.0
AC008764.9,0.0
AC008770.1,0.008474576
AC008770.4,0.0
AC008771.1,0.0
AC008785.1,0.0
AC008799.1,1.669491525
AC008802.1,0.22033898300000002
AC008813.1,0.06779661
AC008817.1,0.008474576
AC008834.1,0.016949153
AC008850.1,0.008474576
AC008868.1,0.016949153
AC008869.1,0.0
AC008870.2,0.008474576
AC008870.3,0.008474576
AC008870.5,0.0
AC008894.2,0.016949153
AC008894.3,0.0
AC008895.1,0.0
AC008897.1,0.050847458
AC008906.2,0.0
AC008915.1,0.0
AC008915.2,0.0
AC008937.3,0.0
AC008938.1,0.0
AC008945.1,0.0
AC008946.1,0.0
AC008953.1,0.559322034
AC008966.1,0.0
AC008969.1,0.025423729
AC008982.2,0.008474576
AC008993.2,0.0
AC009005.1,0.0
AC009014.1,0.025423729
AC009021.1,0.0
AC009021.2,0.0
AC009027.1,0.0
AC009033.1,0.016949153
AC009041.2,0.008474576
AC009044.1,0.0
AC009053.1,0.0
AC009054.1,0.0
AC009061.2,0.0
AC009065.1,0.0
AC009065.2,0.008474576
AC009065.4,0.008474576
AC009065.8,0.0
AC009078.1,0.042372880999999994
AC009078.2,0.169491525
AC009078.3,0.0
AC009084.2,0.008474576
AC009084.3,0.0
AC009086.1,0.0
AC009088.1,0.0
AC009088.3,0.016949153
AC009088.4,0.144067797
AC009090.1,0.0
AC009090.3,0.016949153
AC009090.4,0.008474576
AC009090.5,0.0
AC009093.3,0.0
AC009093.6,0.0
AC009093.7,0.0
AC009093.8,0.0
AC009094.1,0.008474576
AC009097.2,0.0
AC009108.1,0.050847458
AC009113.1,0.0
AC009117.1,0.016949153
AC009118.3,0.008474576
AC009119.2,0.0
AC009120.2,0.042372880999999994
AC009120.3,0.0
AC009120.5,0.0
AC009120.6,0.008474576
AC009133.1,0.050847458
AC009133.3,0.008474576
AC009133.4,0.0
AC009145.2,0.0
AC009145.4,0.0
AC009148.1,0.0
AC009152.1,0.0
AC009153.1,0.0
AC009158.1,0.0
AC009159.3,0.0
AC009159.4,0.0
AC009163.1,0.0
AC009163.3,0.0
AC009163.7,0.0
AC009220.1,0.644067797
AC009220.2,0.0
AC009227.1,0.0
AC009237.14,0.0
AC009237.15,0.0
AC009237.3,0.0
AC009238.3,0.008474576
AC009245.1,0.5847457629999999
AC009248.1,0.0
AC009263.1,0.0
AC009269.1,0.016949153
AC009269.3,0.0
AC009275.1,0.016949153
AC009299.2,0.008474576
AC009303.4,0.0
AC009309.1,0.0
AC009318.1,0.0
AC009318.2,0.0
AC009319.1,0.0
AC009336.3,0.0
AC009362.1,0.8050847459999999
AC009396.1,0.0
AC009403.1,0.016949153
AC009404.1,0.025423729
AC009407.1,0.016949153
AC009413.1,0.127118644
AC009414.1,0.0
AC009414.2,0.0
AC009435.1,0.0
AC009468.2,0.0
AC009474.2,0.025423729
AC009478.1,0.0
AC009480.2,0.0
AC009487.2,0.0
AC009495.2,0.0
AC009500.1,0.008474576
AC009501.1,0.025423729
AC009502.1,0.0
AC009502.2,0.008474576
AC009506.1,0.0
AC009517.1,0.008474576
AC009533.1,0.0
AC009570.1,0.0
AC009630.3,0.0
AC009652.2,0.0
AC009712.1,0.0
AC009716.2,0.0
AC009779.4,0.016949153
AC009779.5,0.0
AC009803.1,0.0
AC009812.1,0.0
AC009812.3,0.008474576
AC009812.4,0.0
AC009831.2,0.0
AC009852.2,0.0
AC009927.1,0.0
AC009948.1,0.042372880999999994
AC009948.2,0.0
AC009948.5,0.0
AC009961.1,0.0
AC009961.3,0.042372880999999994
AC009962.1,0.0
AC009963.1,0.0
AC009963.3,0.016949153
AC009963.4,0.042372880999999994
AC009967.1,0.008474576
AC009974.1,0.0
AC009996.1,0.0
AC009997.1,0.008474576
AC010095.1,0.0
AC010096.1,0.0
AC010099.1,0.101694915
AC010132.2,0.0
AC010136.1,0.0
AC010145.1,0.0
AC010168.2,0.0
AC010182.1,0.0
AC010186.2,0.0
AC010186.3,0.0
AC010198.2,0.008474576
AC010201.2,0.0
AC010203.1,0.0
AC010210.1,0.0
AC010226.1,0.0
AC010234.1,0.084745763
AC010240.2,0.008474576
AC010245.2,0.008474576
AC010247.2,0.0
AC010266.2,0.0
AC010275.1,0.008474576
AC010285.1,0.016949153
AC010301.1,0.084745763
AC010306.1,0.0
AC010319.1,0.025423729
AC010320.2,0.0
AC010320.4,0.0
AC010323.2,0.059322034
AC010325.2,0.0
AC010326.1,0.0
AC010326.4,0.042372880999999994
AC010327.2,0.0
AC010328.1,0.008474576
AC010328.2,0.0
AC010329.1,0.008474576
AC010331.1,0.008474576
AC010333.3,0.0
AC010336.2,0.0
AC010336.5,0.008474576
AC010336.6,0.0
AC010343.1,1.542372881
AC010343.2,0.008474576
AC010359.1,0.0
AC010368.1,0.0
AC010376.1,0.0
AC010401.1,0.008474576
AC010401.3,0.0
AC010409.1,0.008474576
AC010409.2,0.008474576
AC010422.2,0.0
AC010435.1,0.0
AC010442.1,0.008474576
AC010460.3,0.0
AC010468.1,0.398305085
AC010468.3,0.0
AC010469.1,0.008474576
AC010469.2,0.0
AC010476.1,0.0
AC010478.1,0.0
AC010487.1,0.008474576
AC010487.2,0.016949153
AC010491.1,0.0
AC010503.4,0.13559322
AC010519.1,0.0
AC010531.2,0.025423729
AC010531.3,0.0
AC010531.6,0.008474576
AC010533.1,0.0
AC010536.1,0.0
AC010538.1,0.0
AC010542.4,0.008474576
AC010542.5,0.0
AC010547.1,0.0
AC010547.2,0.008474576
AC010547.7,0.016949153
AC010587.1,0.0
AC010601.1,0.0
AC010615.2,0.0
AC010616.1,0.025423729
AC010618.1,0.042372880999999994
AC010618.2,0.016949153
AC010618.3,0.008474576
AC010624.2,0.0
AC010631.1,0.008474576
AC010632.2,0.0
AC010636.2,0.0
AC010642.2,0.008474576
AC010643.1,0.008474576
AC010650.1,0.0
AC010653.3,0.033898305
AC010654.1,0.0
AC010677.1,0.398305085
AC010683.1,0.025423729
AC010719.1,0.0
AC010733.1,1.771186441
AC010735.1,0.0
AC010761.1,0.050847458
AC010761.2,0.0
AC010761.3,0.0
AC010761.5,0.016949153
AC010768.3,0.0
AC010809.2,0.0
AC010834.3,0.0
AC010864.1,0.0
AC010867.1,0.0
AC010878.1,0.0
AC010883.1,0.008474576
AC010889.1,0.0
AC010894.1,0.0
AC010894.2,0.008474576
AC010907.2,0.008474576
AC010913.1,0.008474576
AC010931.2,0.008474576
AC010969.1,0.0
AC010969.2,0.008474576
AC010970.1,0.025423729
AC010973.2,0.033898305
AC010997.3,0.0
AC010997.5,0.0
AC010999.1,0.0
AC011005.1,0.008474576
AC011005.4,0.0
AC011008.2,0.0
AC011037.1,0.033898305
AC011043.1,0.016949153
AC011124.2,0.016949153
AC011139.1,0.042372880999999994
AC011195.1,0.0
AC011270.1,0.0
AC011276.1,0.016949153
AC011287.1,0.0
AC011298.1,0.008474576
AC011337.1,0.008474576
AC011369.2,0.0
AC011374.2,0.0
AC011379.1,0.0
AC011379.2,0.008474576
AC011416.2,0.042372880999999994
AC011444.4,0.254237288
AC011445.2,0.008474576
AC011446.1,0.0
AC011447.3,0.0
AC011453.1,0.0
AC011458.2,0.0
AC011461.1,0.0
AC011462.2,0.0
AC011462.4,0.008474576
AC011466.4,0.0
AC011467.3,0.0
AC011468.1,0.008474576
AC011468.3,0.0
AC011468.5,0.008474576
AC011471.2,0.008474576
AC011472.3,0.0
AC011473.2,0.0
AC011476.1,0.008474576
AC011476.3,0.0
AC011477.1,0.0
AC011477.2,0.0
AC011477.5,0.0
AC011481.1,0.0
AC011481.2,0.0
AC011481.3,0.008474576
AC011483.1,0.0
AC011489.1,0.0
AC011495.1,1.991525424
AC011495.2,0.0
AC011495.3,0.0
AC011497.2,0.0
AC011498.4,0.008474576
AC011498.5,0.0
AC011498.7,0.0
AC011504.1,0.0
AC011506.1,2.5508474580000002
AC011511.1,0.0
AC011511.3,0.0
AC011511.5,0.016949153
AC011525.1,0.0
AC011558.1,0.0
AC011591.1,0.008474576
AC011595.1,0.0
AC011595.2,0.0
AC011595.3,0.0
AC011603.2,0.07627118599999999
AC011611.5,0.0
AC011632.1,0.0
AC011712.1,0.0
AC011731.1,0.0
AC011753.1,0.025423729
AC011753.2,0.0
AC011753.3,0.008474576
AC011753.4,0.016949153
AC011754.1,0.0
AC011773.3,0.0
AC011815.1,0.0
AC011825.1,0.042372880999999994
AC011899.2,0.0
AC011921.3,0.0
AC011933.1,0.627118644
AC011939.1,0.0
AC011944.1,0.025423729
AC011978.1,0.0
AC011978.2,0.0
AC011979.1,0.779661017
AC011998.1,0.0
AC012005.1,0.033898305
AC012005.2,0.0
AC012038.1,0.0
AC012065.2,0.016949153
AC012065.3,0.008474576
AC012065.5,0.008474576
AC012066.1,0.0
AC012085.2,0.016949153
AC012119.1,0.008474576
AC012123.1,0.008474576
AC012146.1,0.008474576
AC012158.1,0.025423729
AC012170.1,0.0
AC012181.1,0.398305085
AC012181.3,0.008474576
AC012183.1,0.0
AC012184.1,0.0
AC012213.2,0.008474576
AC012306.2,0.008474576
AC012313.1,0.025423729
AC012313.3,0.0
AC012313.5,0.008474576
AC012313.8,0.008474576
AC012354.2,0.093220339
AC012358.3,0.016949153
AC012360.2,0.0
AC012360.3,0.0
AC012368.1,0.0
AC012377.1,0.0
AC012409.3,0.0
AC012409.5,0.0
AC012414.3,0.008474576
AC012435.1,0.008474576
AC012441.1,0.016949153
AC012441.2,0.008474576
AC012442.1,0.0
AC012454.1,0.0
AC012464.2,0.0
AC012464.3,0.0
AC012485.3,0.008474576
AC012493.1,0.0
AC012498.1,0.016949153
AC012498.2,0.07627118599999999
AC012501.2,0.0
AC012508.1,0.008474576
AC012510.1,0.025423729
AC012512.1,0.0
AC012519.1,0.0
AC012557.1,0.0
AC012557.3,0.0
AC012603.1,0.0
AC012615.1,0.0
AC012615.2,0.016949153
AC012615.3,0.0
AC012617.1,0.0
AC012618.1,1.3474576269999998
AC012618.2,0.06779661
AC012618.3,0.0
AC012640.1,0.0
AC012640.4,0.008474576
AC012645.1,0.0
AC012653.2,0.0
AC012671.1,0.22881355899999997
AC012676.1,0.0
AC012676.5,0.0
AC013244.1,0.0
AC013248.2,1.618644068
AC013262.1,0.008474576
AC013268.1,0.0
AC013268.3,0.0
AC013268.5,0.118644068
AC013271.1,0.0
AC013275.1,0.025423729
AC013283.1,0.008474576
AC013356.1,0.050847458
AC013391.2,0.0
AC013394.1,0.0
AC013403.2,0.008474576
AC013404.1,0.025423729
AC013429.2,0.0
AC013452.1,0.033898305
AC013468.1,0.008474576
AC013470.1,0.008474576
AC013470.2,0.0
AC013470.3,0.0
AC013472.3,0.0
AC013476.1,0.0
AC013488.1,0.0
AC013489.3,0.0
AC013549.1,0.0
AC013553.1,0.0
AC013553.3,0.0
AC013643.2,0.008474576
AC013701.1,0.0
AC013724.1,0.0
AC013726.1,0.016949153
AC013731.1,0.008474576
AC013787.1,0.26271186399999996
AC013828.1,0.0
AC015563.1,0.0
AC015674.1,0.0
AC015688.8,0.025423729
AC015689.2,0.0
AC015691.1,0.0
AC015712.1,0.008474576
AC015712.2,0.0
AC015712.6,0.016949153
AC015720.1,0.0
