genes	state
8528	0.047619048
8560	0.047619048
8813	0.047619048
2108	0.047619048
2530	0.047619048
9453	0.047619048
2710	0.047619048
2717	0.047619048
2875	0.047619048
3067	0.047619048
3295	0.047619048
3631	0.047619048
56623	0.047619048
3795	0.047619048
8942	0.047619048
9388	0.047619048
64087	0.047619048
25902	0.047619048
4717	0.047619048
4882	0.047619048
51251	0.047619048
80724	0.031746032
27034	0.031746032
36	0.031746032
126	0.031746032
137872	0.031746032
175	0.031746032
230	0.031746032
56052	0.031746032
29929	0.031746032
8705	0.031746032
374907	0.031746032
2583	0.031746032
622	0.031746032
10390	0.031746032
56548	0.031746032
1159	0.031746032
10087	0.031746032
27235	0.031746032
51805	0.031746032
51004	0.031746032
51380	0.031746032
55790	0.031746032
51302	0.031746032
160851	0.031746032
5167	0.031746032
2134	0.031746032
2585	0.031746032
11227	0.031746032
2730	0.031746032
2651	0.031746032
8836	0.031746032
2745	0.031746032
51292	0.031746032
2819	0.031746032
51527	0.031746032
2977	0.031746032
8908	0.031746032
3038	0.031746032
3099	0.031746032
3101	0.031746032
3251	0.031746032
90161	0.031746032
3290	0.031746032
51478	0.031746032
3422	0.031746032
3706	0.031746032
54682	0.031746032
4129	0.031746032
27430	0.031746032
84693	0.031746032
4247	0.031746032
4594	0.031746032
4598	0.031746032
10201	0.031746032
349565	0.031746032
19	0.015873016
39	0.015873016
97	0.015873016
98	0.015873016
122622	0.015873016
8540	0.015873016
205	0.015873016
84920	0.015873016
242	0.015873016
57194	0.015873016
525	0.015873016
113451	0.015873016
8706	0.015873016
10317	0.015873016
27087	0.015873016
10678	0.015873016
594	0.015873016
377677	0.015873016
763	0.015873016
978	0.015873016
1036	0.015873016
8534	0.015873016
1160	0.015873016
171425	0.015873016
1339	0.015873016
1375	0.015873016
55454	0.015873016
1491	0.015873016
1586	0.015873016
1589	0.015873016
1594	0.015873016
1558	0.015873016
1565	0.015873016
9420	0.015873016
84649	0.015873016
1607	0.015873016
1719	0.015873016
1786	0.015873016
1806	0.015873016
53905	0.015873016
956	0.015873016
957	0.015873016
2110	0.015873016
2235	0.015873016
8790	0.015873016
2571	0.015873016
9514	0.015873016
63917	0.015873016
79623	0.015873016
50614	0.015873016
2595	0.015873016
2632	0.015873016
26301	0.015873016
51301	0.015873016
2653	0.015873016
9615	0.015873016
51022	0.015873016
132789	0.015873016
11112	0.015873016
9953	0.015873016
3292	0.015873016
3293	0.015873016
3612	0.015873016
8821	0.015873016
197257	0.015873016
4143	0.015873016
130752	0.015873016
4199	0.015873016
23417	0.015873016
162417	0.015873016
8509	0.015873016
10157	0
5244	0
10257	0
28	0
116285	0
95	0
107	0
108	0
113	0
57379	0
218	0
249	0
26	0
314	0
316	0
384	0
440	0
443	0
477	0
482	0
245972	0
90423	0
10396	0
549	0
79369	0
84002	0
570	0
53630	0
23743	0
56913	0
759	0
761	0
11238	0
952	0
1118	0
84735	0
1373	0
54677	0
1576	0
66002	0
8529	0
11283	0
1633	0
1638	0
1644	0
1608	0
9162	0
1737	0
29958	0
1789	0
1807	0
1962	0
5168	0
5169	0
10841	0
117248	0
2650	0
2731	0
57678	0
2820	0
2983	0
3000	0
2992	0
3242	0
27306	0
91734	0
3620	0
27124	0
253430	0
3990	0
9227	0
4125	0
4248	0
55586	0
4507	0
10588	0
4842	0
4846	0
56953	0
